ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
954,"To fałszywy raport, mam obie karty SIM, Jio i Airtel, Airtel jest dużo szybszy niż Jio. Airtel 2G jest szybszy niż Jio 4G.","This is a fake report, I have both Jio and Airtel SIMs, Airtel is much faster than Jio.Airtel’s 2G is faster than Jio’s 4G.",Fake report  hai ye I have both sim jio and airtel.airtel is much faster thn jio .airtel ka 2G bhi jio ke 4g se faster hai .,1,No,-4.55132246017456,-0.0114950714632869,Yes,-1.66255855560303,-3.10837173461914,No,-6.96645259857178,-2.14986538887024
955,"Bracie Arya, powiedz mi, gdyby ktoś zabił twojego brata lub ojca, powiedziałbyś, nie martw się, panie...? Kiedy weźmiemy zemstę?","Arya brother, tell me, if someone killed your brother or dad, would you say don’t worry sir... when will we take revenge?",Arya bhai tu ye bta agr kisi ne tumhare bhai baap ko mara hota to kya aj ye bolta dont worry sir...kb badla lenge,1,No,-3.63638663291931,-0.0273950435221195,Yes,-1.8660933971405,-3.46774840354919,No,-6.47538661956787,-1.77090167999268
956,"Kamal Verma, nie martw się o mnie, martw się o siebie. Rezerwacji nie dał twój ojciec, więc dlaczego jesteś tak wkurzony? Ty cudzoziemcze, zrób tu test DNA, jesteś Pakistańczykiem, dlatego masz terrorystyczny sposób myślenia.","Kamal Verma, don’t worry about me, worry about yourself.Reservation wasn’t given by your dad, so why are you so pissed?
You foreigner, get a DNA test here, you’re Pakistani, that’s why you have a terrorist mindset.",Kamal Verma tu meri chinta mat kar apni kar. Reservation tere baap nahi Di hai Jo tere ko itani mirchi lag rahi hai. Tu videshi yaha aake base DNA test karwa le tu Pakistani hai. Pakistani hai isiliye atankwadi soch rakhta hai.,1,No,-2.84444975852966,-0.0609167404472828,Yes,-1.58502697944641,-3.47529816627502,No,-7.20255517959595,-4.15667772293091
957,"Dzisiaj nasikałem na bramę meczetu, jutro zrobię to znowu.","Today I pissed at a mosque’s gate, I’ll do it again tomorrow.",Aaj meine ak masjid k darwaze pe muta kal phir se karunga,1,No,-3.1147403717041,-0.0461941212415695,Yes,-2.37922811508179,-3.14110708236694,No,-6.87432050704956,-2.79058885574341
958,"Panie, powiedz Arvindovi Kejriwalowi, żeby zrezygnował i przeprowadził wybory do zgromadzenia z kartami do głosowania, jeśli jest taki pewny siebie.","Sir, tell Arvind Kejriwal to resign and hold assembly elections with ballot papers if he’s so confident.",Sir arvind kejriwal ko bolo k vo istifa de or fir ballet paper se vidhan sabha election kara le agar unhe itna hi confidence hai to,1,No,-3.63360500335693,-0.0275850128382444,Yes,-2.287433385849,-2.50468993186951,No,-6.43706750869751,-1.6348147392273
959,"Dlaczego nasza armia milczy, wejdźcie i zabijcie, Jai Hind.","Why is our army silent, go in and kill, Jai Hind.",Hamaree sena kyu khamosh hai maro andar ghus ke jai hond,1,No,-2.94706726074219,-0.0546416938304901,Yes,-2.25309205055237,-3.28488564491272,No,-5.67276430130005,-1.57940351963043
960,"Numer jeden, jakiś skurwiel wślizguje się do Indii i zabija. Jeśli nie mogą sobie poradzić, powiedzcie otwarcie, nasz rząd. Z każdego domu pójdzie jeden człowiek, nie tylko do ich domów, wejdziemy im w dupy. Za jednego zabijemy 10 i weźmiemy zemstę. Ale ten rząd nawet tego nie potrafi, tu ludzie umierają, w porządku, krowy muszą być bezpieczne. BSF umiera, w porządku, polityka jest ważna. Mam dość rządu, człowieku.","Number one, some sister-fucker is sneaking into India and killing.If they can’t handle it, say openly, our government.
From every house, one person will go, not just to their homes, we’ll enter their asses.
For one, we’ll kill 10 and take revenge.
But this government can’t even do that, here people die, fine, cows must be safe.
BSF dies, fine, politics is important.
I’m disgusted with the government, man.",1 number are koi bhenchod india me muh utha k bass ki rarah ghus ja rha marde rha agar nhi hoti inse to khulla bolde hmari government ham har ghar se 1 bande jate hain are unke ghar me kya unke gand me ghus jaynge or 1 k badle 10 marke badla lenge but ye government ye bhi nhi kr sakti yaha admi mare chalega gay shi slamat honi chahiye bsf mare chalega rajniti krna jaruri ghin ati hai sarkar pe yar,1,No,-1.89213967323303,-0.164724573493004,Yes,-1.4144743680954,-3.2572021484375,No,-6.16828489303589,-4.33089780807495
961,"I ci indyjscy dranie politycy, którzy tylko potrafią dawać przemówienia.",And these Indian bastard politicians who only know how to give speeches.,or ye india  ke madrchod politicians jinko just speech he ddenni ATI  hai,1,No,-2.49784994125366,-0.0872683897614479,Yes,-2.10325360298157,-3.00793862342834,No,-4.53974628448486,-0.840198516845703
962,"Drań, powiedz mi, kiedy dołączasz do partii #Patriotic.","You bastard, tell me when you’re joining the #Patriotic party.",Bhonsdi k ye v bata de tu #Deshbakti party kb join kr rha hai,1,No,-3.27028894424438,-0.0398068092763424,Yes,-2.06476950645447,-2.7659022808075,No,-6.07387399673462,-1.46493089199066
963,"Martwię się, kto byli ci idioci, którzy głosowali na 45.",I’m worried about who the idiots were that voted at 45.,Mujhe ye tension hai 45 par vote kin chutiyo ne daale...,1,No,-3.76703596115112,-0.0242056325078011,Yes,-2.1259880065918,-2.95013523101807,No,-6.01753664016724,-0.986241817474365
964,"Kto pyta, powieszę tego psa i zostawię.","Who’s asking, I’ll hang this dog and leave him.",Kon managa Yeh hang kr ke choranga is kutta ko,1,No,-3.82647609710693,-0.0229329075664282,Yes,-2.15643882751465,-2.99000263214111,No,-5.82301473617554,-1.38701474666595
965,"Czy to dar od Boga, czy przekleństwo na nas?",Is it God’s gift or curse on us?,bhagwaan ka uphaar ya azaab hai..humpe ?,1,No,-3.78038573265076,-0.0240990407764912,Yes,-2.79621863365173,-3.33818697929382,No,-5.69170379638672,-1.35055148601532
966,"Drapiesz słup, głupcze... 😁😁😁😁😁","You’re scratching the pole, fool... 😀😀😀😀😀.",Make Khambha Noch Rahe ho Burbak..😀😀😀😀😀,1,No,-3.75415015220642,-0.0245644170790911,Yes,-2.53279113769531,-2.96662425994873,No,-6.41519165039063,-1.44953811168671
967,"Ten łysy facet pójdzie do ONZ, a ONZ, już anty-muzułmańska, napcha mu brudne buty do ust i odeśle z powrotem. I tak, najpierw go rozbiorą na lotnisku.","This bald-faced guy will go to the UN, and the UN, already anti-Muslim, will stuff dirty shoes in his mouth and send him back.And yeah, they’ll strip him naked at the airport first.",ye chirandh wala mooh lekeyUN jayega aur UN pehley hee anty muslim  hai iske mooh mein gandey jootey bharkey wapas parcel kar dega aur haan pehley air port pe hee nanga kar dengey,1,No,-2.46095752716064,-0.0902663245797157,Yes,-1.84665477275848,-3.00332260131836,No,-6.97757005691528,-3.68151521682739
968,"Modi to pierwszy głupiec na świecie, który strzelił sobie w stopę, zawsze mówiłem, że nadejdą złe dni.","Modi is the world’s first fool who shot himself in the foot, I always said bad days will come.",Modi duniya ke pahla murkh aadmi hai jo apne pair par kuladi marli Mai Hamesa khahta tha bure din aayege,1,No,-3.89708304405212,-0.0215374678373337,Yes,-1.87615489959717,-3.42545413970947,No,-6.03061676025391,-1.85354351997375
969,"W Koranie nie ma, żeby niszczyć hinduskie świątynie, ani w Bhagawadgicie, żeby niszczyć meczety. Ale religijni kontraktorzy pieką swój chleb i się cieszą.","The Quran doesn’t say to destroy Hindu temples, nor does the Bhagavad Gita say to destroy mosques.But religion’s contractors bake their bread and enjoy.",Quran me likha nahi he ki Hindu ke mandir todo or na hi srheemad bhagvat geeta ma likha he ki masjid todo..bus dharam ke thekedar apni roti sekte he or maja lete hee,1,No,-3.27795720100403,-0.0392315648496151,Yes,-1.94436049461365,-4.08648872375488,No,-6.81182527542114,-3.54450845718384
970,"Cicho czekaj na odpowiedź... słyszałem, że zeszłej nocy zabito 7 psów, sprawdź.","Wait quietly for the response... heard 7 dogs were killed last night, find out.",Chup chap intezar karo.. Jawab ka... Suna hai 7 kutte maare hai raat ko.. Pta karo,1,No,-3.73100638389587,-0.0251652449369431,Yes,-2.40396547317505,-3.10770750045776,No,-5.85534191131592,-1.24592208862305
971,"Ciągle mówisz bzdury, przestań robić to bezsensowne przedstawienie i daj #Kaszmirom wolność.","You keep talking nonsense, stop this senseless drama and give #Kashmiris freedom.","Bakwaas he krte rehtay ho hamesha tum log,Anaap Shanaap ka draama bannd kro or #kashmiryun ko azadi do",1,No,-2.41723656654358,-0.0948012620210648,Yes,-2.0250985622406,-3.33417201042175,No,-6.6081805229187,-2.53947019577026
972,"A ci psy z ABP news, na kanale BJP, robią mniej wiadomości, a więcej oddania Modiemu.","And these ABP news dogs, in BJP’s channel, do less news and more Modi devotion.",Or ye ABP news k kutte BJP ki apni channel me news kam or MODI BHAKTI zada krte h,1,No,-2.99789714813232,-0.0525922439992428,Yes,-2.00672078132629,-3.26609539985657,No,-4.73912763595581,-0.912899434566498
973,"Żal nam też tych niewinnych zwierząt, których krew jest przelewana, żeby zadowolić Wszechmocnego. Kto widział, czy On jest zadowolony, czy nie?",We also feel pity for those innocent animals whose blood is shed to please the Almighty.Who’s seen if He’s pleased or not?,Hume bhi taras aata hai un masum janwaar o par jiss ka khoon kiya jata hai upper wale ko khush karne me....  Bhala kisne dekha ki khush hota hai ki nahi ..,1,No,-3.71126532554626,-0.0257259774953127,Yes,-2.01418352127075,-3.81300210952759,No,-7.01243829727173,-2.36828088760376
974,"Oni też są odpowiedzialni, sami Kaszmirczycy. Dlaczego tak bardzo chcą siedzieć na kolanach Pakistanu? Czy problem wolności dotyczy tylko Indii? Nie chcą wolności dla PoK? Dlaczego hindusi zostali zabici w Kaszmirze, czy nie byli oryginalnymi Kaszmirczykami? Teraz ponoście konsekwencje swoich grzechów.","They’re responsible too, Kashmiris themselves.Why are they eager to sit in Pakistan’s lap?
Is the freedom issue only with India?
Don’t they want freedom for PoK?
Why were Hindus killed in Kashmir, weren’t they original Kashmiris?
Now face your sins.",Uske zimmedaar b kashmiris khud hi hain.. Kyun Pakistan ki godi me bethne ko betaab rehte hain... Sirf azadi wala mudda bharat k sath hi hai kya.. Pok ko azadi nhi chahiye?? Kashmir me hindus ko kyun mara wo toh originally kashmiris hi the naa?? Ab apne gunaho ko bhugto,1,No,-2.28055810928345,-0.108978852629662,Yes,-1.46790909767151,-2.5227415561676,No,-6.31892347335815,-3.43136358261108
975,"Po 1992 roku to pierwszy raz, kiedy sportowcy zawiedli wszędzie.","After 1992, this is the first time athletes have disappointed everywhere.",1992 ke baad yeh pehla mauka hain jab khilaadio ne har jagah maayus kiya hain.,1,No,-4.62963914871216,-0.0104890968650579,Yes,-2.2754020690918,-2.64905834197998,No,-6.84067440032959,-2.16847515106201
976,"Bzdura, cholera, Jio padło w Bangalore. :/","Bullshit, damn, Jio is dead in Bangalore. :/",Ghanta. Bc Bangalore Mei Jio dead. :/,1,No,-3.22159743309021,-0.0419004373252392,Yes,-4.2394437789917,-4.39914608001709,No,-7.11105060577393,-1.83553016185761
977,"To jedyny dziennikarz, który robi programy o problemach, inni tylko dzielą ludzi na hindusów i muzułmanów na rozkaz rządu.","This is the only journalist left doing shows on issues, others just divide people into Hindu-Muslim on government’s orders.",Yehi ek patrakar reh gaye hain jo muddo par shows kar rahe hain baki to bas logo ko hindu muslim me bant rahe hain sarkar ke ishare par...,1,No,-3.09215569496155,-0.0473368652164936,Yes,-1.77862095832825,-3.21096730232239,No,-6.67189502716064,-3.14568209648132
978,Też chcesz wolności... Świnie?,Do you want freedom too... Pigs?,Tujhe bhi Aazadi chaye kya. .... Pigs,1,No,-3.34101819992065,-0.0373816713690758,Yes,-2.27624130249023,-3.1867733001709,No,-6.10561656951904,-1.23260807991028
979,"Nigdy nie zrobił filmu w życiu poza Deshdrohi, a mówi, jakby był jakimś wielkim geniuszem.","He’s never made a movie in his life except Deshdrohi, and talks like he’s some great genius.",isne apni jindgi me kabhi koi movie nahi banai siwaye deshdrohi ke aur bata aise raha hai jaise kitna bada gayni hai,1,No,-2.81834626197815,-0.0622828640043736,Yes,-1.94784951210022,-2.59521794319153,No,-7.12961721420288,-2.67480516433716
980,"Jeśli EC ma jaja, niech złoży FIR przeciwko niemu.","If EC has the guts, file an FIR against him.",EC mai dam h to iske khilaf F.I.R. darj karaye,1,No,-2.91608762741089,-0.0570196360349655,Yes,-1.94108581542969,-2.47508525848389,No,-5.52818393707275,-1.58409476280212
981,"Pakistańska armio, przestań zabijać naszych indyjskich żołnierzy, wy dranie, zamiast tego rżnijcie dupy fanatykom.","Pakistan army, stop killing our Indian soldiers, you bastards, screw the devotees’ asses instead.",Pakistan army humare indian javaano ko maarna band karde kamine badle me bakhto ki gaand maarle,1,No,-2.61793398857117,-0.0766532942652702,Yes,-1.95676076412201,-3.52846765518188,No,-6.59508800506592,-2.38261795043945
982,"Yasir, powiem ci coś, nie bierz tego do siebie, cipka twojej matki, drań... Hafeez to twój ojciec, prawda, cholera?","Yasir, let me say something, don’t take it to heart, your mother’s vagina, you bastard... Hafeez is your dad, right, damn?","Yasir ek baat bolu dil pe mat Lena, Teri maa ka bhosda bhosdike... Hafeez iska baap hai na bc",1,No,-3.43743467330933,-0.0337633341550827,Yes,-2.13363218307495,-3.97727537155151,No,-6.34667205810547,-2.75705313682556
983,"Indyjczycy mogą robić to swoim żołnierzom, żeby oczernić Pakistan.",Indians might do this to their soldiers to defame Pakistan.,Indian pakistan ko budnam krne k liye apne fojiyon k sath aesa b kr sakte he,1,No,-2.78162336349487,-0.0646816119551659,Yes,-2.28516745567322,-4.0462007522583,No,-7.02439498901367,-2.61076998710632
984,"Zatrzymajcie EVM, uratujcie kraj przed ruiną, Komisjo Wyborcza.","Stop EVMs, save the country from ruin, Election Commission.",evm band karo desh ko barbad hony sey bachao chunao aayog,1,No,-3.31817269325256,-0.0378287434577942,Yes,-2.18694877624512,-2.61651039123535,No,-6.57962322235107,-2.39490222930908
985,"Wymyślasz historie, przestań pić na jeden dzień, to zaśniesz.","You’re making up stories, stop drinking for a day, you’ll sleep.",Baat bana raha hai tu . Eik din k wastey daroo pina band ker de nind aney lage gi,1,No,-3.14798641204834,-0.045071717351675,Yes,-2.68612480163574,-3.29251766204834,No,-6.68761205673218,-1.36745405197144
986,"Wy, media, wyglądacie, jakbyście się mścili, oni zabijają naszych żołnierzy, a nasz rząd rozrywa plakaty, to jest zemsta. Ile zapłacił wam Modi za propagandę?","You media look like you’re taking revenge, they’re killing our soldiers, and our government is tearing posters, this is revenge.How much did Modi pay you for propaganda?",Tum media a badala lag raha hai o hamare jawana ko Mar raha aur hamari government poster fadawa rahi a bdla hai::::::::kitna rupaya diya hai modi ne parchar karne k liye,1,No,-3.18956756591797,-0.0431939028203487,Yes,-2.29699659347534,-3.96586847305298,No,-6.1350564956665,-1.9621410369873
987,"Co za bzdury, filmy są robione dla fantazji. Od Mughal-e-Azam do Jodha Akbar używano wyobraźni. Więc co złego zrobił Bhansali? Reżyser Umrao Jaan, Muzaffar Ali, ojciec Shaada Alego, który zrobił Bunty Aur Babli, przeprowadził ogromne badania w latach 80. na temat tego, jak wyglądał Awadh za czasów Wajida Ali Shaha i zbudował scenografie odpowiednio.","What nonsense, films are made for fantasy.From Mughal-e-Azam to Jodha Akbar, imagination was used.
So what wrong did Bhansali do?
Umrao Jaan’s director Muzaffar Ali, father of Shaad Ali who made Bunty Aur Babli, did tremendous research in the 80s on how Awadh was during Wajid Ali Shah’s time and built sets accordingly.",kya chutiyaapa hain. filme toh fentasy ke liye banaayi jaati hain. aisey toh mughal e azam se lekar jodha akbar tak sabmein kalpana ka prayog kiya gaya hain. toh bhansaali ne kiya kya bura hain. umraaojaan ka nirdeshak mujaffar ali jo shaad ali jisne bunty or babli banaai ka baap hain usne jabardast research ki thi 80's mien ki waajid ali shah ke samay awadh kaisa tha aur set bhi vaisey hi banaaye.,1,No,-2.22825050354004,-0.1149026080966,Yes,-1.53140497207642,-2.23364210128784,No,-6.9857497215271,-3.84087705612183
988,"Jesteś dzieckiem, bądź dzieckiem, próba bycia ojcem rozerwała ci spodnie.","You’re a kid, stay a kid, trying to act like a dad got your pants ripped.",Bache ho bache ban k rho baap bane ki koshish me to tumhri kitni saltne uzad gyi,1,No,-3.79204702377319,-0.0238109827041626,Yes,-2.10711908340454,-3.32669496536255,No,-6.3997688293457,-1.91989624500275
989,"Chanpreet Singh, każdy twój post rżnie matkę i siostrę Modiego, a ty pouczasz innych. To wymówki, żeby obrażać rząd.","Chanpreet Singh, every post of yours screws Modi’s mother and sister, and you lecture others.These are excuses to abuse the government.",Chanpreet Singh Teri to hr post m tu modi ki ma Bhen ek karra Aur dusro ko gyan dyra.... K sarkar ko gali dyne k bahane hai,1,No,-2.37029767036438,-0.0994942411780357,Yes,-1.49939596652985,-3.59586095809937,No,-7.07851362228394,-2.7319827079773
990,"Bhaiya Ghosh ji, wasze oskarżenia o przemoc wobec innych partii w dzisiejszym kontekście brzmią jak duch recytujący imię Rama.","Brother Ghosh ji, your accusations of violence on other parties in today’s context sound like a ghost chanting Ram’s name.",Bhaiya Ghosh ji aap logon ke muh se doosray party par hinsa ka arope aaj ke pariprrkchya me bhoot ke muh se ram ka nam jaisa lagta.,1,No,-3.15055251121521,-0.0446507893502712,Yes,-2.31933736801147,-3.21548414230347,No,-6.51806354522705,-2.0609073638916
991,"Ten drań Mehra pieprzy bzdury, hej, alfonsie, nikt nie może wyrwać włosa z dupy BJP tam.","This Mehra bastard is blabbering nonsense, hey pimp, no one can pluck a hair from BJP’s ass there.",Ye Mehra madrchod kuch v bake jaa rha hai abe bharwe BJP ka gaand ka baal nhi khich skta koi waha,1,No,-2.55521130561829,-0.0820991322398186,Yes,-1.74531054496765,-3.42383742332459,No,-6.04580211639404,-2.06118941307068
992,"W 1971 roku Indie oszukały Pakistan, trend, który trwa do dziś.","In 1971, India deceived Pakistan, a trend that continues.",1971 main India nay Pakistan ko dokah diya tha  Jo silslah ab  tak  jari ha,1,No,-4.30550718307495,-0.0142092853784561,Yes,-2.41026830673218,-3.36839914321899,No,-6.29748678207398,-1.59893178939819
993,"Sir ji, jakie śmieci zmieszaliście z wielką ideologią Kongresu?","Sir ji, what garbage did you mix with Congress’s great ideology?",Sir ji kis kachre se mila diya congress ki mahan vichardhara ko,1,No,-3.76905655860901,-0.0243437401950359,Yes,-2.42106676101685,-2.8586916923523,No,-6.48594570159912,-2.2626485824585
994,"Czy ten Maulana jest szalony, czy agentem TRP mediów? Dlaczego Maulana nie organizuje pudży w swoim domu... kto mu zabronił? Dom CM-a zrobi, co chce. Kiedy ten Maulana zostanie CM-em, niech organizuje azaan... nie może. Bo lubi nosić czapkę i stać za liderami.","Is this Maulana mad or a media TRP agent?Why doesn’t the Maulana hold puja at his home... who stopped him?
The CM’s house will do what they want.
When this Maulana becomes CM, let him hold azaan... he can’t.
Because he enjoys wearing a cap and standing behind leaders.",Ye maulana pagal hai kaya ya media ke TRP ka agent ? maulana kau nahi apne ghar me puja karwata hai...usko kisne mana kiya CM ka house jo chahye vo karwange Is maulana jab CM banega to ajan karwaye... vo nahi sakta kau ki unhe topi pahne aur pahneye me hi maja ata  aur neta ke piche khare hone me....,1,No,-1.62063503265381,-0.221974432468414,Yes,-1.86202943325043,-3.3647313117981,No,-6.37605905532837,-3.26567316055298
995,Nadchodzi głupota!,Here comes the nonsense!,Aagaya chutiyapa!,1,No,-2.64692664146423,-0.0746056884527206,Yes,-2.26864671707153,-3.11450910568237,No,-5.76258134841919,-1.52763319015503
996,"To wariat... wierzy we wszystko, co mu ludzie powiedzą, nie ma własnego rozumu.","He’s a madman... believes whatever people tell him, has no brain of his own.",Pagal admi h ye..Jo bhi log samjha dete hain samajh jata hai..Apni to akal hi nhi.,1,No,-3.25906610488892,-0.0399022288620472,Yes,-1.94884085655212,-3.5881621837616,No,-5.5716552734375,-1.75443005561829
997,"Jeśli są w nim indyjscy aktorzy i zarobi miliard, będę szczęśliwy. Jeśli jest choć jeden Pakistańczyk i zarobi 1 rupię, będę zły, Jai Hind.","If it has Indian actors, it’ll earn 1000 crores, I’ll be happy.If it has even one Pakistani, it’ll earn 1 rupee, I’ll be angry, Jai Hind.","jis me Hindustani actor honge vo 1000 cr bi kamayegi bhut khushi milegi or jis me ek bi Pakistani hoga vo 1 rs bi kamayegi gussa ayegi 
jai hind",1,No,-3.2260115146637,-0.0413991436362267,Yes,-1.73009657859802,-3.5371425151825,No,-7.53485488891602,-3.68520259857178
998,"Kurwa, nie skacz za bardzo, bo cię zgwałcą grupowo, zmienisz się z hindusa w muzułmanina.","Whore, don’t jump too much, or you’ll get gang-banged, you’ll turn from Hindu to Muslim.",Randi jada mat fuduk werna tera gang  bang ho jaya ga hindu sa musalmani ban jaya gi,1,No,-3.09665417671204,-0.0470383651554585,Yes,-1.8027046918869,-3.52996158599854,No,-6.85493040084839,-3.51011896133423
999,"Język tego drania powinien być odcięty, parszywy człowiek. Niech gniew Allaha szybko cię dopadnie, inshallah, inshallah, inshallah. Niech Bóg cię utopi, żeby twoje pokolenia pamiętały. Jeśli w tobie i wszystkich pakistańskich i indyjskich muzułmanach została jakaś hańba lub honor, dodajcie go do listy nienawiści, przeklnijcie go. Nie słuchajcie jego piosenek, nie oglądajcie filmów z jego piosenkami, parszywy drań.","This bastard’s tongue should be cut, filthy human.May Allah’s wrath catch you soon, inshallah, inshallah, inshallah.
May God drown you so your generations remember.
If there’s any shame or honor left in you and all Pakistani and Indian Muslims, add him to the hate list, curse him.
Don’t listen to his songs, don’t watch movies with his songs, filthy bastard.",Iska yahe zuban katna chahe lanti insaan Allah ky azab main inshallah buhat jaldi gherftar hojaoge inshallah inshallah inshallah khuda tume aisa ghark kare ky teri nasal nasal yad raky and ager turi b all Pakistani and india muslims main sharam or gherat baki ho tu hat list main add kare or lanat beju or isky songs Na sune jis movie main isky songs ho Woh kabi Na deky haram khur kahe ka,1,No,-1.23485064506531,-0.345556974411011,Yes,-1.38973522186279,-3.93508720397949,No,-6.07576608657837,-4.0606951713562
1000,"Tak czy inaczej, potrzebują tylko małej wiadomości, żeby sprzeciwić się Modiemu, ich dupy zawsze są rozdart.","Anyway, they just need a small news to oppose Modi, their asses are always torn.","vaise v inko to ek chhoti si news chahiye modi virodh k liye, gaand fati rahti kahi le na le",1,No,-2.95020222663879,-0.054856576025486,Yes,-1.60499691963196,-2.53886437416077,No,-6.51815223693848,-1.72074222564697
1001,"Hej, ludzie z NDTV, kiedy powiecie ludziom, że zalanie wodą w Delhi dotyczyło dróg pod kontrolą rządu Delhi, a nie MCD? Czy NDTV wsadziło tę wiadomość w dupę, wy parszywy kanał informacyjny?","Hey NDTV folks, when are you telling people that the waterlogging in Delhi happened on roads under Delhi government’s control, not MCD?Did NDTV shove this news up their ass, you filthy news channel?",Abe Rndtv walo ye news logon ko kab bata rahe ho ki Jo Delhi me jal bharaw hua tha un sari sadkon par Delhi govt. Ka adhikar h wo MCD ke under nahi aati h ye news RNDTV wale apni gand me daal kar baith gaya h kya haramkhor news channel,1,No,-3.30350780487061,-0.0386819131672382,Yes,-2.00946664810181,-3.98247861862183,No,-6.555006980896,-3.2278881072998
1002,Transport publiczny i rządowy powinien być zakazany dla takich ludzi...,Public and government transport should be banned for such people...,Ese logo ke liye to public and gov transport hi band kr dene chahiye ...,1,No,-3.14174795150757,-0.0450798086822033,No,-2.34653472900391,-2.12568759918213,No,-6.02879762649536,-1.14106142520905
1003,"Synu, jesteś chłopakiem swojego ojca... już poprosiłeś o pozwolenie, teraz się nie wycofuj, jasne? Ten nawyk zdrady waszych ludzi nie zniknie...","Son, you're your father's boy... you've already asked for permission, now don't back out, got it? This habit of you people's betrayal won't go away...",Beta to tu apne baap ka hai ...permission to tu maang he liya ab mukr mat smjaaaa ....yehi adat tumlogo ki dagabaazi wali jayegi nahi ....,0,No,-3.35416650772095,-0.0366901271045208,Yes,-1.9663565158844,-3.78256916999817,No,-6.21038150787354,-1.59765720367432
1004,"Biedni nie mają nawet banknotów o nominale 1000, ufają tylko banknotom 100 lub 50, aby uniknąć fałszywych pakistańskich notatek!","The poor don't even have 1000 rupee notes, they only trust 100 or 50 rupee notes to avoid fake Pakistani notes!",Garibo Kay pas 1000 Kay note bhe nahi hotay voh 100 ya 50 par hi bharosa kartay hai nakli pak notes se bachnay Kay lia !,0,No,-4.400963306427,-0.0132813295349479,Yes,-2.00282216072083,-2.99129509925842,No,-6.00259828567505,-1.1737961769104
1005,"Wow, wow, wow!","Wow, wow, wow!",Wah wa wah wa,0,No,-3.83563828468323,-0.0225602518767118,Yes,-1.99857532978058,-2.83226776123047,No,-5.48504257202148,-0.81933331489563
1006,Po 70. roku życia politycy powinni wycofać się z aktywnej polityki: Janardan Dwivedi...,"After the age of 70, politicians should retire from active politics: Janardan Dwivedi...",70 की उम्र के बाद नेताओं को सक्रिय राजनीति से हट जाना चाहिए : जनार्दन द्विवेदी...http://t.co/YpHuyr5Rup,0,No,-4.22463512420654,-0.0157691854983568,Yes,-2.13072204589844,-2.19877529144287,No,-4.57452821731567,-0.429995119571686
1007,"Bardzo dobrze powiedziane, bracie!","Spoke very well, brother!",Bhot sahi bole bhai..!,0,No,-3.65022754669189,-0.0269974730908871,Yes,-2.71630191802979,-2.97319984436035,No,-5.42920351028442,-1.0707403421402
1008,Niech problem zostanie rozwiązany.,Let the problem be solved,समस्या का समाधान हो,0,No,-3.4419527053833,-0.0335703864693642,Yes,-1.82627701759338,-2.58510613441467,No,-5.35619497299194,-0.488037794828415
1009,Pani Oszustka. Część 3 z 3.,Ms. Trickster. Part 3 of 3,Ms. Chalbaaz. Part 3 of 3,0,No,-2.88995814323425,-0.0582357905805111,Yes,-2.11330986022949,-2.56509685516357,No,-6.30888080596924,-2.3689272403717
1010,"Cholera, prezentują to, jakby wprowadzali na rynek motocykl za 5 milionów rupii :D","Damn, they're presenting it like they're launching a 5 million rupee bike :D",Saale present to aise kar rahe he jaise 50 lac ki bike launch kar rahe ho :D,0,No,-3.93681454658508,-0.0205852258950472,Yes,-2.32489728927612,-2.96033811569214,No,-5.92202377319336,-0.746777474880219
1011,"Czy możesz powiedzieć, który kanał jest numerem 1 w Indiach i kiedy akcje DCHL osiągną 72?","Can you tell which is India's no. 1 channel, and when will DCHL share reach 72?",Desha no 1 chenel bata payege DCHL share kab 72 PAR JAYEGA,0,No,-5.79091548919678,-0.0035906860139221,No,-2.63570642471313,-2.61960935592651,No,-6.27229738235474,-1.8258308172226
1012,"Absolutnie słusznie, sir!","Absolutely right, sir!",Bilkul sahi sir g,0,No,-2.98626279830933,-0.0527148358523846,Yes,-2.57510447502136,-3.18073630332947,No,-4.6190390586853,-0.644245803356171
1013,"Co słychać, pani? On jest jak twój ojciec, ten poseł... to co, że trochę zbeształ?","What's up, madam? He's like your father, that MLA... so what if he scolded a bit?",Kya madam ? Aap ke pita ke saman hain wo vidhayak...thoda daant diya to kya hua ?,0,No,-3.84632849693298,-0.0227105896919966,Yes,-2.15769338607788,-3.23776388168335,No,-5.65015029907227,-0.945183753967285
1014,Po prostu podaj cenę i zakończ to przedstawienie 😂,Just tell the price straight up and end this show 😂,"price bta do sidha sidha ,aur khtm kro ye show 😂",0,No,-3.71014952659607,-0.0256555695086718,Yes,-2.09476852416992,-2.87284755706787,No,-6.23469734191895,-1.08545756340027
1015,Czytałeś Anandę Math? 😂😂😂😂,Have you read Ananda Math? 😂😂😂😂,Ananda math padhi hai? 😂😂😂😂,0,No,-4.00174188613892,-0.0195641610771418,Yes,-2.63497257232666,-3.8589038848877,No,-6.32057189941406,-1.43909931182861
1016,Ziemniak 😍😍,Potato 😍😍,Aaluu 😍😍,0,No,-3.97337341308594,-0.0197029113769531,Yes,-2.35602045059204,-3.04969644546509,No,-6.41370296478272,-1.45183277130127
1017,Zwycięstwo,Victory,Jai,0,No,-3.21407079696655,-0.0420051477849484,Yes,-1.93613481521606,-3.1570897102356,No,-5.93918323516846,-1.39911866188049
