ID,polish,english,hindi,label,pred_english,conf_english_yes,conf_english_no,pred_polish,conf_polish_yes,conf_polish_no,pred_hindi,conf_hindi_yes,conf_hindi_no
1123,"{USERNAME}: Problem się rozwiąże? Chyba polityka, wtedy policja będzie mogła usunąć karalucha z mieszkania, niech idzie i okupuje mieszkanie zwykłych obywateli, policja raz dwa pomoże politykowi.","{USERNAME}: The problem will be solved? Probably politics, then the police will be able to remove the cockroach from the apartment, let it go occupy ordinary citizens’ apartments, the police will help the politician in no time.",{USERNAME}: और कैथोलिक धर्म कथित तौर पर किस बात में बाधा डाल रहा है? क्या वे तुम्हें चर्च जाने के लिए मजबूर करेंगे? या जन्म के बाद सभी को बपतिस्मा देंगे?,0,No,-7.4375,-7.4375,No,-7.0625,-7.0625,No,-7.7890625,-7.7890625
1124,{USERNAME}: a co niby ten katolicyzm przeszkadza? Nakażą chodzić do kościoła? Czy wszystkich chrzcić po porodzie?,{USERNAME}: And what’s Catholicism supposedly interfering with? Will they force you to go to church? Or baptize everyone after birth?,"{USERNAME}: पॉलिटेक्निक का निर्माण विभाग शानदार ढंग से निवेश किया गया है। एक कांच का भवन, कांच को गर्मी और ठंड के लिए प्रतिरोधी होना चाहिए था। लेकिन यह पूरी तरह से अलग है। यह सब व्रोकला में।",0,No,-5.53125,-5.53125,No,-5.859375,-5.859375,No,-9.2734375,-9.2734375
1125,"{USERNAME}: Zajebiście jest zainwestowana polibuda na wydziale budownictwa. Szklany wydział, szkło miało być odporne na upał i zimno. Jest jednak zupełnie inaczej. To wszystko jwe Wrocławiu.","{USERNAME}: The polytechnic’s construction department is awesomely invested. A glass building, the glass was supposed to be resistant to heat and cold. It’s completely different, though. All this in Wrocław.","{USERNAME}: यह दिलचस्प है कि पोलैंड में, ऐसा कर अलग तरह से काम करता था बनिस्बत अन्य देशों के। यूके में, पहले कुछ महीनों तक चीनी और स्वीटनर वाले पेय थे; अब चीनी वाले पेय मूल रूप से गायब हो गए हैं क्योंकि लोग सस्ते विकल्प के लिए गए।",0,No,-5.96875,-5.96875,No,-7.87890625,-7.87890625,No,-9.3828125,-9.3828125
1126,"{USERNAME}: Ciekawe jest to że w pl taki podatek zadziałał inaczej niż w innych krajach. W uk przez pierwsze miesiące były napoje z cukrem i że słodzikiem, teraz te z cukrem w zasadzie znikły bo ludzie brali tańsza opcje","{USERNAME}: It’s interesting that in Poland, such a tax worked differently than in other countries. In the UK, for the first few months, there were drinks with sugar and with sweeteners; now the sugary ones have basically disappeared because people went for the cheaper option.",{USERNAME}: यह बताना मुश्किल है कि यह व्यंग्य है या अत्यधिक मूर्खता और वास्तविकता से कटाव।,0,No,-5.36328125,-5.36328125,No,-7.73046875,-7.73046875,No,-9.5703125,-9.5703125
1127,{USERNAME}: trudno powiedzieć czy srkazm czy skrajna głupota i odklejenie od realiów,{USERNAME}: Hard to tell if it’s sarcasm or extreme stupidity and detachment from reality.,क्या आपके पास बड़े प्रतियोगिताओं से पहले तनाव से निपटने के कोई विशेष तरीके हैं?,0,No,-6.5234375,-6.5234375,No,-7.0390625,-7.0390625,No,-11.53125,-11.53125
1128,Czy masz jakieś szczególne sposoby na radzenie sobie ze stresem przed dużymi zawodami?,Do you have any special ways to deal with stress before big competitions?,"{USERNAME}: यह सच है, समाज में रूसी आम तौर पर आज्ञाकारी होते हैं; यहां तक कि रूस में भी, सबसे ज्यादा परेशानी काकेशस के लोग पैदा करते हैं।",0,No,-5.265625,-5.265625,No,-5.1171875,-5.1171875,No,-10.4453125,-10.4453125
1129,"{USERNAME}: Tak to prawda, Rosjanie w społeczeństwie są raczej podporządkowani, nawet w Rosji najbardziej rozrabiają ci z Kaukazu","{USERNAME}: That’s true, Russians in society are generally submissive; even in Russia, the ones causing the most trouble are from the Caucasus.",{USERNAME}: हारा हुआ? वह तो पूरा बेवकूफ बन सकता है ( ͡~ ͜ʖ ͡°),0,No,-5.5546875,-5.5546875,No,-6.58984375,-6.58984375,No,-10.859375,-10.859375
1130,{USERNAME}: frajerem to mało może zostać cwelem ( ͡~ ͜ʖ ͡°),{USERNAME}: A loser? He might as well become a complete idiot ( ͡~ ͜ʖ ͡°),शायद पूरी सीरीज का सबसे अच्छा एपिसोड। {USERNAME}: दूसरी सीजन का पहला एपिसोड भी शानदार है क्योंकि यह मूल के सबसे करीब है।,0,No,-7.1484375,-7.1484375,No,-8.1953125,-8.1953125,No,-11.0625,-11.0625
1131,"Ogólnie chyba najlepszy odcinek serialu {USERNAME}: pierwszy odcinek drugiej serii też trzyma poziom, bo jest najbardziej wierny oryginałowi.",Probably the best episode of the series overall. {USERNAME}: The first episode of the second season is also top-notch because it’s the most faithful to the original.,{USERNAME}: मैंने हमेशा सोचा कि उन्हें इतने बड़े घरों की जरूरत क्यों पड़ती है।,0,No,-5.546875,-5.546875,No,-7.1640625,-7.1640625,No,-9.8359375,-9.8359375
1132,{USERNAME}: zawsze mnie zastanawiało na cholere im takie wielkie domy.,{USERNAME}: I’ve always wondered why the hell they need such huge houses.,"{USERNAME}: अगर तुम मस्तिष्क मृत्यु को मृत्यु का क्षण मानते हो, तो वह सालों से मर चुका है।",0,No,-6.546875,-6.546875,No,-7.703125,-7.703125,No,-9.765625,-9.765625
1133,{USERNAME}: jeżeli przyjąć za moment śmierci obumarcie mózgu to on nie żyje od lat,"{USERNAME}: If you consider brain death as the moment of death, then he’s been dead for years.","{USERNAME}: {USERNAME}: अपने आप को उत्साहित करने की कोशिश करो और हर किसी को सुधारो कि तुम “वे” हो। तुम्हें ऐसा करने की भी जरूरत नहीं है। बस इसकी कल्पना करो। तुम्हारे आसपास के लोग क्या करेंगे? शायद तुम समझ जाओगे कि वे उदास विचार कहां से आते हैं। ध्यान दो कि तुम्हारी प्रतिक्रिया सामान्य है—मुद्दे को कम करके और उसका मजाक उड़ाकर। जहां भी वह मुड़ती है, उसका मजाक उड़ाया जाता है और कहा जाता है कि उसके साथ कुछ गलत नहीं है, कि उसे ऐसा महसूस करने का कोई अधिकार नहीं है। इसे समझना बहुत आसान है। थोड़ी सी सहानुभूति। इससे कोई फर्क नहीं पड़ता कि तुम उसके लिंग पहचान या विश्वासों के बारे में क्या सोचते हो। जो मायने रखता है वह यह है कि तुम उसके साथ कैसा व्यवहार करते हो और इसके क्या परिणाम होते हैं, और इसे समझना बहुत आसान है, लेकिन तुम्हें परवाह नहीं है क्योंकि तुम्हारे लिए यह मायने नहीं रखता। समस्या यह है, यह उसके लिए मायने रखता है, और उसका मजाक उड़ाया जाता है और गलत समझा जाता है = उसे इसके कारण उदास होने का पूरा अधिकार है।",0,No,-6.94921875,-6.94921875,No,-6.484375,-6.484375,No,-8.28125,-8.28125
1134,"{USERNAME}: {USERNAME}: Spróbuj sobie tak nawkręcać i wszystkich poprawiać, że ty jesteś ono. Nawet nie musisz tego robić. Wystarczy, że sobie wyobrazisz. Jaka będzie reakcja ludzi wkoło? Może zrozumiesz skąd te myśli depresyjne. Zwróćcie uwagę, że wasza reakcja jest typowa. Umniejszanie problemowi i wyśmianie. Gdzie się ona nie obróci to ją wyśmiewają i wmawiają, że nic jej nie jest i nie ma prawa się czuć tak jak się czuje. To jest banalne do zrozumienia. Odrobina empatii. Nie ma znaczenia co sądzicie o jej płciowości i jej przekonaniach. Znaczenie ma jak ją traktujecie i jakie to przynosi skutki, a to jest banalnie proste do zrozumienia, ale was nie obchodzi, bo wg was to nie ma znaczenia. Problem, że dla niej ma to znaczenie i zostaje wyśmiana, niezrozumiana = ma pełne prawo mieć z tego powodu depresję.","{USERNAME}: {USERNAME}: Try hyping yourself up and correcting everyone that you’re “they.” You don’t even have to do it. Just imagine it. What will people around you do? Maybe you’ll understand where those depressive thoughts come from. Notice that your reaction is typical—downplaying the issue and mocking it. Wherever she turns, she’s ridiculed and told nothing’s wrong with her, that she has no right to feel the way she does. It’s trivially easy to understand. A bit of empathy. It doesn’t matter what you think of her gender identity or beliefs. What matters is how you treat her and what consequences it brings, and that’s trivially easy to understand, but you don’t care because, to you, it doesn’t matter. The problem is, it matters to her, and she’s mocked and misunderstood = she has every right to be depressed because of it.","{USERNAME}: 500k की बजाय 450, चलेगा?",0,No,-6.4375,-6.4375,No,-5.66015625,-5.66015625,No,-9.5546875,-9.5546875
1135,"{USERNAME}: zamiast 500tys za 450, pasuje?","{USERNAME}: Instead of 500k, 450, works?","{USERNAME}: जब मैं जर्क था, केवल सबसे बड़े कायर ही समूह में किसी को धमकाते थे, तो यह थोड़ा मजेदार है कि तुम दूसरों को ऐसा कहते हो। लेकिन बेशक, संख्या में ताकत होती है, कोई ढेर को नहीं छूता क्योंकि वह बदबू मारता है, और हर कोई मजबूत महसूस कर सकता है।",0,No,-5.58203125,-5.58203125,No,-6.1171875,-6.1171875,No,-9.328125,-9.328125
1136,"{USERNAME}: Jak ja byłem gnojem, to tylko największe p$@$y znęcały się nad kimś w kilka osób, więc trochę śmieszy fakt, że nazywasz tak innych. No ale wiadomo, w kupie siła, kupy nikt nie ruszy, bo śmierdzi i każdy może poczuć się silny.","{USERNAME}: When I was a jerk, only the biggest cowards bullied someone in a group, so it’s a bit funny that you call others that. But of course, there’s strength in numbers, nobody touches a pile because it stinks, and everyone can feel strong.","{USERNAME}: मेरे पास केवल डी लाइसेंस है, लेकिन मुझे सिखाया गया था कि 3.5 टन से अधिक के वाहनों के लिए निर्मित क्षेत्रों में, गति सीमा में वृद्धि लागू नहीं होती।",0,No,-7.05078125,-7.05078125,No,-6.46875,-6.46875,No,-7.9609375,-7.9609375
1137,"{USERNAME}: mam tylko D ale mnie uczyli, że dla pojazdów pow. 3,5 tony w obszarze zabudowanym podwyższenia prędkości nie obowiązują.","{USERNAME}: I only have a D license, but I was taught that for vehicles over 3.5 tons in built-up areas, speed limit increases don’t apply.","{USERNAME} लेकिन हम अब जी रहे हैं, और यह शानदार है।",0,No,-6.59765625,-6.59765625,No,-8.765625,-8.765625,No,-10.046875,-10.046875
1138,{USERNAME} ale żyjemy teraz i jest elo,"{USERNAME} But we’re living now, and it’s cool.","{USERNAME}: गंभीरता से, मुझे समझ नहीं आता—130 किमी/घंटा की रफ्तार से एक वैन को ओवरटेक करना, जहां सीमा 110/120 किमी/घंटा है, तुम्हारे तर्क और इस तरह के निराश लोगों के अनुसार, मुझे हमेशा कम से कम 180 किमी/घंटा की रफ्तार से जाना चाहिए क्योंकि, भगवान के लिए, एक किआ पिकांटो मेरे बम्पर के 2 मीटर पीछे बैठकर लाइट्स फ्लैश करेगी ताकि वे अपने 4k नेट जॉब के लिए देर न हों xD। मैं समझूंगा अगर मैंने किसी को रूखे तरीके से काटा या 120 किमी/घंटा की सड़क पर 90-100 किमी/घंटा की रफ्तार से रेंग रहा था, लेकिन मैं अक्सर सीमा से 10 किमी/घंटा ज्यादा चलता हूं, और फिर भी निराश लोग मुझे फ्लैश करते हैं, यहां तक कि जब मैं ओवरटेक कर रहा होता हूं, क्योंकि जब मैं ओवरटेक नहीं कर रहा होता, तो मैं हमेशा दाहिनी लेन में चला जाता हूं। तो मैं आखिर क्या करूं, फ्लोर कर दूं और 180-200 किमी/घंटा की रफ्तार से जाऊं ताकि महामहिम को पूरी लेन मिल जाए? तुम पागल हो xD",0,No,-6.1796875,-6.1796875,No,-7.45703125,-7.45703125,No,-8.4453125,-8.4453125
1139,"{USERNAME}: faktycznie, nie ogarniam jadąc 130 km/h i wyprzedzając dostawczaka na drodze gdzie można jechać 110/120 km/h, według twojej logiki i tego typu frustratów powinienem jechać cały czas minimum 180 km/h bo ola boga Kia picanto będzie mi siedzieć 2 metry na zderzaku i mrugać żeby nie spóźnić się do pracy za 4k netto xD Rozumiem jeszcze jakbym komuś chamsko wyjechał, albo się wlókł 90-100 km/h na drodze 120 km/h, ale ja często jadę + 10 km/h niż przepisy pozwalają a i tak znajdą się frustraci którzy mi mrugają nawet w momencie kiedy ja wyprzedzam, bo gdy nie wyprzedzam zawsze zjeżdżam naprawy pas. To co ja #!$%@? mam od razu dać po garach i jechać 180-200 km/h by jaśnie pan miał cały pas dla siebie? Jesteś chory xD","{USERNAME}: Seriously, I don’t get it—driving 130 km/h overtaking a van on a road where the limit is 110/120 km/h, according to your logic and these kinds of frustrated people, I should be going at least 180 km/h all the time because, for God’s sake, a Kia Picanto will be sitting 2 meters behind my bumper, flashing their lights so they don’t get late for their 4k net job xD. I’d get it if I cut someone off rudely or was crawling at 90-100 km/h on a 120 km/h road, but I often go 10 km/h over the limit, and there are still frustrated people flashing me even when I’m overtaking, because when I’m not overtaking, I always move to the right lane. So what the hell am I supposed to do, floor it and go 180-200 km/h so His Majesty can have the whole lane to himself? You’re crazy xD",{USERNAME}: और हम सब कल्याण पर खत्म हो जाएंगे… ओह रुको।,0,No,-6.296875,-6.296875,No,-5.53125,-5.53125,No,-9.5625,-9.5625
1140,{USERNAME}: i skonczymy wszyscy na zasilku...oh wait.,{USERNAME}: And we’ll all end up on welfare… oh wait.,"{USERNAME}: गलत। यह कम से कम कुछ घंटों तक, यदि दर्जनों घंटों तक नहीं, तो जलता रहेगा। जब तक सारा लिथियम प्रतिक्रिया नहीं करता और वायुमंडल या भूजल में नहीं जाता।",0,No,-6.71875,-6.71875,No,-8.3203125,-8.3203125,No,-8.3046875,-8.3046875
1141,{USERNAME}: nieprawda. Będzie się palić co najmniej kilka godzin jak nie kilkadziesiąt. Aż cały lit przereaguje i trafi do atmosfery albo wody gruntowej.,"{USERNAME}: Not true. It’ll burn for at least a few hours, if not dozens. Until all the lithium reacts and ends up in the atmosphere or groundwater.","{USERNAME} मैंने ऐसा कुछ नहीं कहा। और तुम्हारे विचार में, क्या यह आदमी कुछ सुधार रहा है? वह तो बस पूरे न्याय तंत्र को राजनीतिक बना रहा है और अपने लोगों से पद भर रहा है। वह न्याय कोष से चर्च संस्थानों को पैसे हस्तांतरित करता है और किसी भी कानून के शासन की परवाह नहीं करता। तो न्याय तंत्र को निश्चित रूप से सुधार की जरूरत है, अब पहले से कहीं ज्यादा।",0,No,-5.9375,-5.9375,No,-8.3984375,-8.3984375,No,-10.5,-10.5
1142,"{USERNAME} nigdy czegoś takiego nie powiedziałem. A czy Twoim zdaniem, ten typ cokolwiek reformuje? Przecież on tylko upolitycznia cały wymiar sprawiedliwości i obsadza stołki swoimi. Kasę z funduszu sprawiedliwości przelewa na kościelne instytucje i w dupie ma jakąkolwiek praworządność. Zatem wymiar sprawiedliwości zdecydowanie wymaga reformy, teraz jeszcze większej niż wcześniej.","{USERNAME} I never said anything like that. And in your opinion, is this guy reforming anything? He’s just politicizing the entire justice system and filling positions with his people. He transfers money from the justice fund to church institutions and doesn’t give a damn about any rule of law. So the justice system definitely needs reform, now more than ever.",{USERNAME}: मुझे आश्चर्य है कि क्या जर्मन नाजियों के बच्चों को भी नूरेमबर्ग में मुकदमा किया गया था।,0,No,-6.28515625,-6.28515625,No,-5.390625,-5.390625,No,-9.75,-9.75
1143,"{USERNAME}: ciekawe, czy dzieci niemieckich nazistów też były sądzone w Norymberdze.",{USERNAME}: I wonder if the children of German Nazis were also tried at Nuremberg.,{USERNAME}: वैसे भी कोई मुआवजा नहीं होगा; यह एक राजनीतिक खेल है।,0,No,-5.984375,-5.984375,No,-6.93359375,-6.93359375,No,-9.1875,-9.1875
1144,"{USERNAME}: Przecież i tak nie będzie żadnych reparacji, to gra polityczna.",{USERNAME}: There won’t be any reparations anyway; it’s a political game.,"{USERNAME} यह बिल्कुल भी दुर्लभ मामला नहीं है कि कोई भाषा जाने बिना ऐसे नौकरियों के लिए विदेश जाए, और सिर्फ पोलैंड से ही नहीं। कोई कर्ज, भरण-पोषण आदि चुकाने के लिए बेताब हो सकता है, और एजेंसी के कचरे में रहना (और वहां शराब न पीना) वास्तव में पोलिश निर्माण स्थलों या बागानों की तुलना में बहुत ज्यादा कमा सकता है।",0,No,-6.4140625,-6.4140625,No,-7.0546875,-7.0546875,No,-9.625,-9.625
1145,"{USERNAME} To wcale nie jest jakiś rzadki przypadek, żeby ktoś bez języka wyjeżdżał do takich prac i to nie tylko z Polski. Po prostu komuś może się dupa palić ze spłaceniem długów, alimentów itd i żyjąc w agencyjnej oborze (I nie chlejąc tam) może rzeczywiście dużo więcej zarobić niż na polskich budowach i plantacjach.","{USERNAME} It’s not at all a rare case for someone to go abroad for such jobs without knowing the language, and not just from Poland. Someone might be desperate to pay off debts, alimony, etc., and living in an agency’s dump (and not drinking there) can actually earn much more than on Polish construction sites or plantations.",लेकिन तुम्हें पता है कि तुम एक कमेंट पोर्टल पर हो?,0,No,-5.2578125,-5.2578125,No,-7.19140625,-7.19140625,No,-10.6796875,-10.6796875
1146,Ale ty wiesz ze jesteś na portalu z komentarzami?,But you know you’re on a comment portal?,"{USERNAME} और हां, सॉरी, मैं थोड़ा गुस्सा हो गया। लेकिन यह सच है। एक युग में जब, मुझे नहीं पता, एक वॉयस रिकॉर्डर को कॉल करने की अनुमति चाहिए, यह कुछ बकवास बेतुकापन है।",0,No,-5.36328125,-5.36328125,No,-5.265625,-5.265625,No,-9.5703125,-9.5703125
1147,{USERNAME} A rzeczywiście przepraszam bo troszeczkę się wk@#$iłem. No ale taka jest prawda No w dobie kiedy nie wiem dyktafon potrzebuje uprawnień do wykonywania połączeń No to to jest jakaś k@#$a abstrakcja.,"{USERNAME} And yeah, sorry, I got a bit pissed off. But that’s the truth. In an era when, I don’t know, a voice recorder needs permission to make calls, that’s some freaking absurdity.","{USERNAME} डॉक्टर ने एक विशेष पोर्टल पर बीमारी के लक्षणों की जांच की [...] फिर, निश्चित होने के लिए, एक दोस्त को फोन किया। {USERNAME}: तुम्हें इसके लिए खुश और आभारी होना चाहिए। चिकित्सा गुणन तालिका की तरह नहीं है जिसे तुम पूरी तरह से मास्टर कर सकते हो। तुम जैसे लोगों की वजह से कुछ लोग अपनी अज्ञानता दिखाने से बचते हैं और लापरवाही से इलाज करते हैं। अपनी बेटी को पशुचिकित्सक के पास ले जाओ।, या खुद उसका इलाज करो क्योंकि तुम अब इतने बड़े डायग्नोसियन बन गए हो।",0,No,-6.0859375,-6.0859375,No,-7.828125,-7.828125,No,-8.2734375,-8.2734375
1148,"{USERNAME} lekarz sprawdzał w specjalistycznym portalu obiawy choroby [...] potem dla pewności wykonał telefon do przyjaciółki {USERNAME}: Powinieneś się cieszyć i być mu za to wdzięcznym. Medycyna to nie tabliczka mnożenia, że można się jej nauczyć do końca. Przez takich jak Ty niektórzy unikają pokazywania niewiedzy i leczą byle jak. Chodź z córką do weterynarza w takim razie, albo w ogóle sam ją lecz skoro już teraz tak super diagnozujesz.","{USERNAME} The doctor checked the disease symptoms on a specialized portal [...] then, to be sure, called a friend. {USERNAME}: You should be glad and grateful for that. Medicine isn’t like a multiplication table that you can fully master. Because of people like you, some avoid showing ignorance and treat carelessly. Take your daughter to a vet then, or treat her yourself since you’re such a great diagnostician now.",{USERNAME}: एक आदमी जो खिड़की से जलवायु परिवर्तन का अवलोकन करता है xD,0,No,-6.6015625,-6.6015625,No,-6.49609375,-6.49609375,No,-10.59375,-10.59375
1149,{USERNAME}: chłop co zmiany kilmatu przez okno obserwuję xD,{USERNAME}: A guy who observes climate change through the window xD,"{USERNAME}: ताइवान अमेरिका का अडिग विमानवाहक पोत है जो चीन के खिलाफ व्यापार मार्गों को सुरक्षित करता है और एकीकृत सर्किटों का प्रमुख उत्पादक है। यही ताइवान की असली कीमत है, न कि कोई लोकतंत्र का बकवास। सभ्यता कुछ मूलभूत मूल्यों पर बनी है; अमेरिका के लिए यह “लोकतंत्र” है, तो यह अजीब होगा अगर ताइवान ऐसा नहीं होता। लेकिन अगर ताइवान की सरकार तानाशाही की ओर झुकने लगे, बशर्ते वह प्रो-यूएसए तानाशाही हो, वहां कोई भी बुरा नहीं कहेगा। यह भू-राजनीति, पैसे, व्यापार, और सुरक्षा के बारे में है, न कि नारों और लोकतंत्र के बकवास के बारे में।",0,No,-7.01171875,-7.01171875,No,-8.0078125,-8.0078125,No,-9.46875,-9.46875
1150,"{USERNAME}: Tajwan to amerykański niezatapialny lotniskowiec do zabezpieczania szlaków handlowych przeciwko Chinom i jeden z głównych wytwórców układów scalonych. To jest prawdziwa wartość Tajwanu a nie jakaś tam demokracja sracja. Cywilizację buduje się w oparciu o jakiś pień wartości, dla USA to jest ""demokracja"" więc głupio by było, gdyby Tajwan nią nie był. Ale gdyby władza na Tajwanie zaczęła się przechylać w stronę autorytaryzmu to tak długo jak będzie to autorytaryzm pro-USA, nikt tam złego słowa nie powie. Liczy sie geopolityka, kasa, handel i bezpieczeństwo a nie hasełka i bzdety o demokracji.","{USERNAME}: Taiwan is America’s unsinkable aircraft carrier for securing trade routes against China and one of the main producers of integrated circuits. That’s Taiwan’s real value, not some democracy nonsense. Civilization is built on some core values; for the USA, it’s “democracy,” so it’d be awkward if Taiwan wasn’t one. But if Taiwan’s government started leaning toward authoritarianism, as long as it’s pro-USA authoritarianism, no one there would say a bad word. It’s about geopolitics, money, trade, and security, not slogans and nonsense about democracy.",{USERNAME}: もし台湾で戦争が起きたら、ドイツのクリスマスマーケットでの再会の出来事を恐れるだろう…,0,No,-7.375,-7.375,No,-6.70703125,-6.70703125,No,-10.296875,-10.296875
1151,{USERNAME}: a jak będzie to kurs prowadzenia autobusów to w kolejne święta strach czy nie będzie powtórek z Niemiec na jarmarkach l.,"{USERNAME}: And if it’s a bus driving course, during the next holidays, we’ll fear repeats of Germany at the Christmas markets.","{USERNAME}: और अगर यह एक बस ड्राइविंग कोर्स है, तो अगली छुट्टियों के दौरान, हमें जर्मनी में क्रिसमस मार्केट्स की पुनरावृत्ति का डर होगा। ( ͡º ͜ʖ ͡�)",0,No,-6.69921875,-6.69921875,No,-7.6484375,-7.6484375,No,-10.890625,-10.890625
1152,"{USERNAME} nie jestem ruskim trollem tak jak ty, który specjalnie zniechęca Polaków do Ukraińców swoimi wysrywami. Saszka już większość wykopków się na tobie poznało.","{USERNAME} I’m not a Russian troll like you, who deliberately discourages Poles from Ukrainians with your crap. Saszka, most Wykop users have already figured you out.","{USERNAME} मैं तुम जैसे रूसी ट्रोल नहीं हूं, जो जानबूझकर पोल्स को यूक्रेनियन्स से अपनी बकवास के साथ हतोत्साहित करता है। साशा।, अधिकांश Wykop यूजर्स ने तुम्हें पहले ही समझ लिया है।",0,No,-5.94140625,-5.94140625,No,-8.296875,-8.296875,No,-9.6484375,-9.6484375
1153,Chyba taka komisja bardziej przyda się w Brukseli najpierw tak na moje oko. Jeśli to takie ważne to dlaczego dopiero teraz?,"It seems such a commission would be more useful in Brussels first, in my opinion. If it’s so important, why only now?","मेरी राय में, पहले ब्रसेल्स में ऐसी आयोग की अधिक आवश्यकता होगी। अगर यह इतना महत्वपूर्ण है, तो अब तक ऐसा क्यों नहीं?",0,No,-5.00390625,-5.00390625,No,-6.8671875,-6.8671875,No,-12.359375,-12.359375
1154,"{USERNAME}: Niemcy się tych baz niepozbędą, bo w gruncie rzeczy są cały czas pod okupacją amerykańska. Jak to było w memach: Oni nie chronią Niemiec, tylko wszystkich innych przed Niemcami ( ͡° ͜ʖ ͡°)","{USERNAME}: Germany won’t get rid of those bases because, essentially, they’re still under American occupation. As the memes put it: They’re not protecting Germany; they’re protecting everyone else from Germany ( ͡° ͜ʖ ͡°)","{USERNAME}: जर्मनी उन ठिकानों से छुटकारा नहीं पाएगा क्योंकि, मूल रूप से वे अभी भी अमेरिकी कब्जे में हैं। जैसा कि मीम्स में कहा जाता है: वे जर्मनी की रक्षा नहीं कर रहे हैं; वे बाकी सभी को जर्मनी से बचा रहे हैं। ( ͡° ͜�ʖ ͡°)",0,No,-7.20703125,-7.20703125,No,-6.51953125,-6.51953125,No,-11.2734375,-11.2734375
